Wavelength	I1	I1 dark	R1	R1dark	XCorrect	I1c	R1c	I1c/R1c	Abs	Percent T
560	1.58325541054374		2.61643828178156		0.989119052886963	1.58021613604073	2.5866897597736	0.610902846029374	8.40251857098787E-4	99.8067119024511
557	1.62554950949584		2.68530430811771		0.989939033985138	1.62251023499283	2.65700729683998	0.610653285341935	8.7811764175507E-4	99.7980102153077
554	1.67093425784964		2.75894248165159		0.990792453289032	1.66789498334664	2.73225803028534	0.610445633193894	8.67441427142232E-4	99.8004635692313
551	1.71500756699971		2.83049149015476		0.991612553596497	1.7119682924967	2.80546847428294	0.610225460806246	9.14277703915732E-4	99.7897012172102
548	1.76269025479746		2.90755723203432		0.992179334163666	1.75965098029445	2.88353504532115	0.610240885800808	9.62445367388728E-4	99.7786341408276
545	1.813197230914		2.98862004421041		0.992285013198853	1.81015795641099	2.96427959014301	0.610656957741176	9.79990097193181E-4	99.7746033417055
542	1.85939445668155		3.06254254635643		0.992105305194855	1.85635518217855	3.03708165016302	0.611229922672282	0.00103740442633623	99.7614138734657
539	1.91091693206162		3.14481390344957		0.992104291915894	1.90787765755861	3.11870031473737	0.611754085040799	0.00104060118684294	99.7606795510473
536	1.96707843025029		3.23445329273983		0.992585122585297	1.96403915574729	3.20918654007622	0.61200529518008	0.00109397026825925	99.7484210284752
533	2.03124880047728		3.33663246469482		0.993484437465668	2.02820952597427	3.31360758616803	0.612085008025879	0.00115213588412015	99.7350624893513
530	2.1003261610411		3.4463198739245		0.994387984275818	2.0972868865381	3.42569306302484	0.612222650410548	0.001186928471728	99.7270727449497
527	2.17279535630817		3.56083117473646		0.994879484176636	2.16975608180516	3.54131123714446	0.612698499653691	0.00121571946400314	99.7204616864856
524	2.24770344316706		3.67874601069108		0.994913220405579	2.24466416866405	3.65874635170344	0.613506363352841	0.00126528698295714	99.7090808976048
521	2.3251049357777		3.80007958442501		0.994610488414764	2.32206566127469	3.77831271414595	0.614577415093492	0.0012965553550639	99.7019022929003
518	2.40421268204363		3.92401274310948		0.993982315063477	2.40117340754062	3.89911378579669	0.615825425840965	0.00134919016083584	99.6898195414772
515	2.484861519612		4.04951748381893		0.992034494876862	2.48182224510899	4.01597806566984	0.617987002051774	0.00140054866504802	99.6780311870126
512	2.56622918286109		4.17484370157987		0.990093111991882	2.56318990835808	4.13220353741866	0.620296141065519	0.00145296476192325	99.6660015198713
509	2.65125099282409		4.30569026843984		0.989466428756714	2.64821171832108	4.25905632855645	0.621783680240421	0.00150967366750941	99.6529882739878
506	2.75877672481632		4.47153153730842		0.990362167358398	2.75573745031331	4.4271548615814	0.622462402259167	0.00155998059733926	99.6414455403083
503	2.86938450513607		4.64101594825229		0.991448402404785	2.86634523063306	4.60004563951867	0.623112346105544	0.00161981972127749	99.627717421926
500	2.98947843776167		4.82485329370912		0.99275416135788	2.98643916325866	4.78860928866431	0.623654798968088	0.00166639768759016	99.6170329490066
497	3.20873583434649		5.16766771860883		0.994325041770935	3.20569655984349	5.1370554919889	0.624033858470613	0.00171087690178238	99.6068309762931
494	3.52128906551947		5.65545399839801		0.996181428432465	3.51824979101646	5.63256991357871	0.624626031278341	0.00178280147565424	99.5903362107243
491	3.64455442635505		5.83722025255453		0.998144626617432	3.64151515185204	5.82509916154999	0.625142173697018	0.00187884281327859	99.5683149049379
488	3.71828469949794		5.94054633612603		0.999891102313995	3.71524542499493	5.93860629779656	0.625608979395287	0.00194155142922137	99.5539390822536
485	4.06319735192833		6.47251073097306		1.00117957592011	4.06015807742532	6.47885075585315	0.626678747578385	0.00202376574959139	99.535094760896
482	4.34664286104964		6.90083376881235		1.00216424465179	4.34360358654663	6.91447279502865	0.628190133262161	0.0020858660227063	99.5208631394446
479	4.3964953046981		6.95923647609851		1.00316166877747	4.39345603019509	6.9799419204831	0.629440198822028	0.00219909933856715	99.4949185123812
476	4.8679147559394		7.68885692484325		1.0043808221817	4.86487548143639	7.72124150682327	0.630063892851596	0.00229300354467993	99.4734078054413
473	5.87320050875841		9.26114162803337		1.00593769550323	5.8701612342554	9.31483052059116	0.630195173307657	0.00237367077538779	99.454933015885
470	6.62626367713604		10.3991358910643		1.00837337970734	6.62322440263303	10.4849077080756	0.631691244886379	0.00245908624161416	99.4353745031733
467	6.51855603108204		10.1764439852158		1.01152622699738	6.51551675657903	10.292431814708	0.633039584218402	0.00253963293499483	99.4169343702998
464	5.98430550587305		9.3178888885488		1.01397097110748	5.98126623137004	9.44675750937809	0.633155474291814	0.00265542899542118	99.3904303385427
461	5.52423008778955		8.59389954085578		1.01485335826874	5.52119081328654	8.72023533288373	0.633146996901139	0.00276373876004338	99.3656462062854
458	5.04028132507487		7.84675127235687		1.01428949832916	5.03724205057187	7.95756566399632	0.633012941804886	0.00283643541613047	99.3490147592651
455	4.60708488881756		7.19351554010379		1.01259446144104	4.60404561431455	7.28280443877888	0.632180316390113	0.00296211223128513	99.3202691457052
452	4.32477584209405		6.77624109352895		1.01011085510254	4.32173656759104	6.84344834191237	0.631514457575836	0.00310165848057556	99.2883609701172
449	3.98368911738275		6.25621518984515		1.00753307342529	3.98064984287974	6.30204070854261	0.631644577840293	0.00322164362053296	99.2609337683465
446	3.63056481459454		5.70465322183424		1.00557935237885	3.62752554009153	5.73518100934965	0.632504106527386	0.0034165919424727	99.2163870131009
443	3.5502058525133		5.56757490695229		1.00483906269073	3.54716657801029	5.59321722534661	0.634190741231309	0.00368842343110616	99.1543054059104
440	3.64243905526975		5.68963502853487		1.00555241107941	3.63939978076674	5.71992577293908	0.636266959614181	0.00392592783381039	99.1000953090593
437	3.73922549042989		5.81237790890379		1.00733554363251	3.73618621592688	5.85371210642994	0.638259304181172	0.00409041840519197	99.0625679046515
434	3.81111574404888		5.8957039510513		1.00950396060944	3.80807646954587	5.95043093059074	0.639966502252605	0.00426958527470919	99.0217083719421
431	3.90635732325815		6.02086665807071		1.01144683361053	3.90331804875515	6.08847844566627	0.641099099485767	0.00443639485408047	98.9836821053545
428	3.95543002569879		6.08912718025889		1.01243805885315	3.95239075119578	6.16355474934137	0.641251828195106	0.00464310496481962	98.9365802881668
425	3.9112435219691		6.03293318146		1.01161909103394	3.90820424746609	6.10172208729152	0.640508399359252	0.00483176524069916	98.8936109442959
422	3.81174660586276		5.90579695394066		1.00885629653931	3.80870733135975	5.95679572209228	0.639388609086291	0.00505141805500203	98.843606238813
419	3.98754377312906		6.20884383017115		1.00495207309723	3.98450449862605	6.23829080689898	0.638717338124019	0.00525526061303292	98.7972234119219
416	3.75501484583554		5.87618764985976		1.00159430503845	3.75197557133254	5.88426075616037	0.637629045824406	0.00554766430787518	98.7307271716862
413	3.60461172876074		5.66372232111888		0.999505758285522	3.60157245425774	5.65963044506158	0.636361771182491	0.00584422686690688	98.663330868999
410	3.51590623106832		5.54066221418873		0.998442947864532	3.51286695656531	5.53074386052732	0.635152710946622	0.00616461128690255	98.5905725480837
407	3.44830341639704		5.44499579367256		0.998479962348938	3.44526414189403	5.43542789345777	0.633853343182208	0.00652342978388522	98.5091496599258
404	3.42983015963492		5.42067321076193		0.999883472919464	3.42679088513191	5.41874843882513	0.632395270571906	0.0068974164302275	98.4243563917652
401	3.50539705386422		5.53837505355334		1.0028669834137	3.50235777936121	5.55295650778079	0.6307194688908	0.00725408791659965	98.3435569537075
398	3.62770130874661		5.7234103750796		1.00763070583344	3.6246620342436	5.76578090005897	0.628650671447909	0.00767143516400604	98.2490963977469
395	3.69362908924489		5.8140717687603		1.014279961586	3.69058981474189	5.89578475505376	0.62597092127191	0.00809338243527661	98.1536869285632
392	3.70816761213602		5.8198469518427		1.02275133132935	3.70512833763301	5.95093352716103	0.622612959920019	0.00854757699825297	98.051089338447
389	3.72988915990079		5.83621264513668		1.03292346000671	3.72684988539778	6.02702511249784	0.618356455437635	0.00906205708145508	97.9350034408254
386	3.78218132277777		5.90030512046651		1.0453143119812	3.77914204827477	6.16632151654286	0.612868148074371	0.00962340712261351	97.8084987161825
383	3.82913092219955		5.95839837951173		1.05927264690399	3.82609164769654	6.31019849997738	0.606334594341248	0.0101802860739995	97.6831630496832
380	3.86360223797978		5.99997545454091		1.07346177101135	3.86056296347677	6.43935600432783	0.599526250898711	0.0108018832598441	97.543451059004
377	3.86329988690677		5.99107686326787		1.08691358566284	3.86026061240376	6.51037716551433	0.592939627653476	0.0114589228811713	97.3959901568451
374	3.86527658611762		5.98888593798366		1.09886765480042	3.86223731161461	6.57957191580937	0.587004346336643	0.0121817138651455	97.2340300155331
371	3.88773221835211		6.02194272007813		1.10769784450531	3.8846929438491	6.66906042123847	0.582494789142681	0.0129587909242438	97.0602060785573
368	3.92741597063494		6.08476375010055		1.11034965515137	3.92437669613194	6.75477935257487	0.580977777554791	0.0137397058274958	96.8858367039291
365	3.98517515985728		6.17900223849352		1.1039605140686	3.98213588535427	6.81994677147951	0.583895449449438	0.0145979128996952	96.6945701474102
362	4.06572009605887		6.31064420818235		1.09065783023834	4.06268082155586	6.88134300727098	0.590390686420244	0.0154460072647192	96.5059283285125
359	4.15405031299108		6.45621124617491		1.07510840892792	4.15101103848807	6.93973659790618	0.598151094054563	0.0162889124580596	96.3188053909572
356	4.24297562513575		6.60529254440733		1.05763041973114	4.23993635063274	6.98459052723093	0.607041505740736	0.0171361610210294	96.1310838711104
353	4.31869461653241		6.73819832512627		1.03917491436005	4.3156553420294	7.00082273640023	0.616449738055856	0.018067080765246	95.9252454734539
350	4.36837176477141		6.83393775589606		1.02138924598694	4.3653324902684	6.97878960218781	0.625514270970412	0.019015128635598	95.7160728048075
347	4.40543659616628		6.91492462813104		1.00556933879852	4.40239732166327	6.95213571609328	0.633243869430267	0.0200471130923264	95.4888992226454
344	4.42684515076823		6.9754371889244		0.991796970367432	4.42380587626522	6.91693481226076	0.639561597201077	0.0211007336826276	95.2575190605312
341	4.43068180114353		7.01336105107756		0.979491114616394	4.42764252664052	6.86825808918662	0.64465290458601	0.0221725440498669	95.022719589837
338	4.41398952826101		7.02588885620328		0.968417704105377	4.410950253758	6.80274273236437	0.648407624291405	0.0232952453689178	94.7773921380701
335	4.36522186732306		6.99707794811527		0.959338665008545	4.36218259282005	6.71132673627148	0.649973211592361	0.024481780686455	94.5188043683913
332	4.26948895510793		6.90394351733508		0.951533734798431	4.26644968060493	6.56810457231502	0.64957091252601	0.0257005350412269	94.2539294390628
329	4.13412111873477		6.7572627439954		0.943661332130432	4.13108184423177	6.37534715610364	0.647977552136396	0.0270173742143919	93.9685717115108
326	3.99025216911433		6.60362450974603		0.936539053916931	3.98721289461133	6.18334105534012	0.644831468768465	0.0284297269045716	93.6634764300305
323	3.83645925957261		6.43619020865725		0.930177271366119	3.8334199850696	5.98559487832812	0.640440935778858	0.0299489557131552	93.3363996180701
320	3.67816771723636		6.25722206239972		0.923899114131927	3.67512844273335	5.77984707176	0.635852194202476	0.0314957152376227	93.0045690567359
317	3.52801319146916		6.09067762214723		0.917971193790436	3.52497391696615	5.58987942556355	0.63059927569203	0.0332109153743268	92.6379817204214
314	3.39403750841075		5.94902845767417		0.912828803062439	3.39099823390774	5.42926399465782	0.62457788702932	0.0350545060549726	92.2455647250572
311	3.25531007000024		5.79651104861563		0.908776223659515	3.25227079549723	5.26655613048517	0.6175327320014	0.0369639716974835	91.840878289255
308	3.10119188946372		5.61581255324391		0.906386494636536	3.09815261496071	5.08892445455288	0.608803027560942	0.0390067975210736	91.4098933999965
305	2.95361007608858		5.44384197043498		0.9065181016922	2.95057080158557	4.9337689186302	0.598035872828183	0.0411445477191992	90.961047347631
302	2.79101415144531		5.24367333598091		0.909419357776642	2.78797487694231	4.76752191517746	0.584784910598262	0.0434581920695002	90.4777533147182
299	2.61117586847251		5.00937514599915		0.915451467037201	2.6081365939695	4.58465590279348	0.568883826675048	0.0459453343720653	89.9610810449511
296	2.41380484142913		4.7396382867254		0.92780077457428	2.41076556692612	4.39624017911758	0.548369849849744	0.0486546044430253	89.4016214546897
293	2.20817061739729		4.44747533379127		0.946003019809723	2.20513134289428	4.20610166141702	0.524269625511472	0.0515385981950983	88.809904245095
290	1.97756445376796		4.10197758614837		0.966469645500183	1.97452517926496	3.96318691983566	0.498216515951469	0.0547819448755556	88.1491350331212
287	1.73862855994731		3.72922495580188		0.985818028450012	1.73558928544431	3.67506226724316	0.472261191576015	0.058205734483562	87.4569375065671
284	1.5261945520071		3.39411182725811		1.00249874591827	1.52315527750409	3.40129635137227	0.447816103083627	0.0617515503663191	86.7457986099853
281	1.3248096345989		3.06738218989178		1.01538515090942	1.32177036009589	3.11326116325213	0.424561349268612	0.0655365085797559	85.9930774533779
278	1.15457024807211		2.78734519149904		1.02208685874939	1.1515309735691	2.84758705940108	0.404388329328656	0.0694641209285449	85.2188911730061
275	1.0171942549687		2.56306766553974		1.01833760738373	1.01415498046569	2.60875121124456	0.388751129695446	0.0733279879695322	84.4640714488829
272	0.918406221916167		2.41080624891182		1.00533831119537	0.91536694741316	2.42237571162265	0.377879840448034	0.0772762928378906	83.699662569344
269	0.8450613436692		2.30567529474205		0.986847341060638	0.842022069166192	2.27407327645692	0.370270420871438	0.0811826119099765	82.9501905660157
266	0.78321504081574		2.21877024748189		0.958652377128601	0.780175766312732	2.12578957817033	0.367005170372616	0.0846959845781758	82.2818438888983
263	0.722963414469579		2.125808238576		0.922678232192993	0.719924139966571	1.96024371785959	0.367262567101944	0.0879077494510141	81.6755843913219
260	0.659339462697441		2.01169932789915		0.885108888149261	0.656300188194433	1.77942827292482	0.368826436097749	0.0907610941119483	81.1407291178865
257	0.590650009541734		1.86994717636595		0.847771346569061	0.587610735038727	1.58419124066399	0.370921590749635	0.093267589768425	80.6737807025768
254	0.519717149412571		1.7115737456023		0.809171795845032	0.516677874909563	1.38391072593457	0.373346246421094	0.0958239493613363	80.2003106765061
251	0.450717959319625		1.5467566881554		0.769091427326202	0.447678684816618	1.18860266813868	0.376642840216464	0.0981962676259586	79.7634136663601
248	0.388454756443417		1.39028225518689		0.732784807682037	0.385415481940409	1.01783002827785	0.378663894002542	0.100719276247254	79.3013761272989
245	0.327650938021826		1.22719586423699		0.704018294811249	0.324611663518819	0.86305785582022	0.376118079836396	0.103644039619134	78.7691139738838
242	0.273009549995534		1.07037729064486		0.682201743125916	0.269970275492526	0.729330984196367	0.370161533436016	0.107047444249537	78.1542420774745
239	0.224460950641184		0.919144483021616		0.665178537368774	0.221421676138177	0.610534929120229	0.362668318514129	0.110987421606154	77.4484228726671
