700	0.00112123532025832
698	0.00110944325758261
696	0.00113487677383353
694	0.0011414638446276
692	0.00117576020400072
690	0.00121682619581312
688	0.0012194697523124
686	0.0012153072310457
684	0.00128334868961767
682	0.001302141295459
680	0.00135827644330932
678	0.00133283192772021
676	0.00138573732281932
674	0.00136690910844912
672	0.0013842817203332
670	0.00137806828590052
668	0.00140497692816183
666	0.00140447379549559
664	0.00144898149257828
662	0.00148159142136105
660	0.00152370274449892
658	0.00155200105424184
656	0.00160310412276802
654	0.00161229833387871
652	0.00159833117593794
650	0.00160646273314691
648	0.00161871587653676
646	0.0016652641941455
644	0.00164266862939488
642	0.00166392256786247
640	0.00169507117745677
638	0.00170740273596319
636	0.00174679034300764
634	0.00175967544041275
632	0.00178004446077759
630	0.00179664338885418
628	0.00183672724843691
626	0.00184775073923883
624	0.00188788198105868
622	0.00188406779204615
620	0.0019177225177484
618	0.00193085485423024
616	0.00197789993667164
614	0.00197703410548339
612	0.00202568119580862
610	0.00204982025701668
608	0.00207306434498687
606	0.00209034258397184
604	0.00210878745781507
602	0.0021669204937219
600	0.00220244935346809
598	0.0022256981484749
596	0.00228824647646661
594	0.00229336403379615
592	0.00231654242212762
590	0.00234104402964582
588	0.00234171080082457
586	0.00237681071180467
584	0.00241163184486489
582	0.00247032840811924
580	0.00251120568771545
578	0.00258245884298282
576	0.00262950556136292
574	0.00268782188693483
572	0.00273323891630903
570	0.00277915595014879
568	0.00275720384328352
566	0.00277292785178774
564	0.00281210563671195
562	0.0028403645173266
560	0.0028764599598165
558	0.00290769144858188
556	0.00295966378840747
554	0.00301267445313782
552	0.0030682428052536
550	0.0030972489406407
548	0.00313066468628394
546	0.00321926874505965
544	0.00326574157664495
542	0.00330918967229722
540	0.00336408838433674
538	0.00341030876222383
536	0.00346936688593251
534	0.00352561064613291
532	0.00360817610604176
530	0.00365008225574764
528	0.00373172459985499
526	0.00378211851291512
524	0.00385412319198624
522	0.00390645892254225
520	0.0039812417804026
518	0.00403932933692798
516	0.00413179809250836
514	0.00420273065784696
512	0.00428303552089503
510	0.00435920894148045
508	0.00443495179451309
506	0.00450062267887371
504	0.00459302364099811
502	0.00468702300465033
500	0.00474518516306244
498	0.00483924040455928
496	0.00490527822103323
494	0.00501800309563861
492	0.00509758193693698
490	0.00518866691832749
488	0.00529469783993694
486	0.00541860022886118
484	0.00552318863574527
482	0.00561786716734118
480	0.00576278333001133
478	0.00590289883730911
476	0.00600517294639238
474	0.00613971035849009
472	0.00628986560882749
470	0.00642169513670797
468	0.00657506157262862
466	0.0067063029549037
464	0.00687065091567857
462	0.00704409158224307
460	0.00723408279326701
458	0.00741625876549053
456	0.00761766903652333
454	0.00783685851816549
452	0.00802365071944577
450	0.00821976276214475
448	0.00844145726755921
446	0.00867943059863234
444	0.00891189549657996
442	0.00914398528768751
440	0.00941843502222467
438	0.00971449376464921
436	0.0100080498154972
434	0.0102893679802895
432	0.0105843285356164
430	0.0108730659450627
428	0.0112015887430321
426	0.01151136820559
424	0.0118627673314578
422	0.0121849898084698
420	0.0125595671025659
418	0.0129163517897798
416	0.0132806427194382
414	0.0136866394545265
412	0.0140782550515648
410	0.0144688637333859
408	0.0148728679589092
406	0.0153314541538932
404	0.0157996930553282
402	0.016254506173197
400	0.0167225236018704
398	0.0172003884741175
396	0.017694848088414
394	0.0182030824971173
392	0.0187492014099548
390	0.0193139237751093
388	0.0198957059221519
386	0.0205030274026004
384	0.0210981131410874
382	0.0217542149846375
380	0.0224221789367555
378	0.0230887876785278
376	0.023822598863186
374	0.0245805966946681
372	0.0253347353556696
370	0.0261555320905614
368	0.0269747321926751
366	0.027845897492299
364	0.0287382964997641
362	0.0296424390320385
360	0.0305515045132824
358	0.0315057475866095
356	0.0324732359183798
354	0.0334932660748685
352	0.0345485520246346
350	0.0356335563099836
348	0.0367099998185571
346	0.0379010632527625
344	0.0390472739280241
342	0.040271176761247
340	0.0414814732921361
338	0.0427709641904643
336	0.0440735293883085
334	0.0453887517393969
332	0.0468082538651458
330	0.0481881964995402
328	0.0496575928813189
326	0.0511469040318815
324	0.0526103764549125
322	0.0541758703520454
320	0.0557656830784279
318	0.0573659643847056
316	0.0590590217157188
314	0.0607010720624699
312	0.062435384130445
310	0.0640774995590158
308	0.0658129064249739
306	0.0675468247815273
304	0.0694002496416133
302	0.0712240853787811
300	0.0730869401172214
298	0.075059095498502
296	0.0770513299415708
294	0.0790698111699205
292	0.0811800651439246
290	0.0833759309472798
288	0.0855915082341341
286	0.0877605023392961
284	0.0899488620119945
282	0.0920046023898819
280	0.094177011300528
278	0.0963507076129057
276	0.0987617593606028
274	0.100953510755764
272	0.103225459314425
270	0.10533440426156
268	0.107494670558895
266	0.109627267270655
264	0.111701896226107
262	0.113727694966281
260	0.115809173842446
258	0.117737269661976
256	0.119820816140666
254	0.121951615199022
252	0.124238526408965
250	0.126759508423813
248	0.129766317322938
246	0.133461304268986
244	0.138136855764811
242	0.143676193191513
240	0.151083933952154
238	0.160797582444425
236	0.173389642828116
234	0.190074685764187
232	0.212849511209611
230	0.243848907723999
